"row_id","order_id","order_date","ship_date","customer_id","product_id","quantity","discount","sales","profit","ship_mode"
"436","ORD-00450","2024-04-18","2024-04-20","CUST-0043","PROD-0024","5","0.10","398.79","156.39","First Class"
"437","ORD-05232","2024-04-13","2024-04-16","CUST-0056","PROD-0001","11","0.00","5031.18","1960.86","First Class"
"438","ORD-00345","2025-01-26","2025-01-30","CUST-0002","PROD-0020","6","0.10","286.90","103.54","Standard Class"
"439","ORD-06439","2025-02-13","2025-02-20","CUST-0057","PROD-0014","3","0.00","560.88","223.05","Standard Class"
"440","ORD-03296","2024-07-01","2024-07-05","CUST-0107","PROD-0008","12","0.05","1678.42","640.18","Second Class"
"441","ORD-01036","2025-09-24","2025-09-30","CUST-0066","PROD-0001","2","0.05","869.02","310.78","First Class"
"442","ORD-00686","2025-11-02","2025-11-05","CUST-0129","PROD-0007","11","0.00","4506.15","1331.99","Standard Class"
"443","ORD-06081","2025-01-21","2025-01-28","CUST-0121","PROD-0004","2","0.00","1164.38","517.20","Second Class"
"444","ORD-00550","2023-12-17","2023-12-20","CUST-0114","PROD-0021","12","0.00","836.28","217.68","Second Class"
"445","ORD-04265","2024-06-22","2024-06-27","CUST-0027","PROD-0028","1","0.00","23.19","7.56","First Class"
"446","ORD-03174","2025-09-01","2025-09-08","CUST-0156","PROD-0005","12","0.00","3131.52","1202.76","Standard Class"
"447","ORD-06420","2024-11-21","2024-11-28","CUST-0187","PROD-0037","11","0.00","7985.34","3129.39","Standard Class"
"448","ORD-06212","2025-12-27","2025-12-29","CUST-0035","PROD-0016","6","0.00","217.80","73.08","Standard Class"
"449","ORD-02520","2024-07-24","2024-07-31","CUST-0058","PROD-0029","1","0.00","46.62","16.64","Standard Class"
"450","ORD-04405","2025-11-04","2025-11-10","CUST-0024","PROD-0030","1","0.00","531.36","168.05","First Class"
"451","ORD-06045","2025-09-02","2025-09-04","CUST-0201","PROD-0040","2","0.00","179.70","50.38","Standard Class"
"452","ORD-02341","2025-02-22","2025-02-28","CUST-0018","PROD-0001","1","0.05","434.51","155.39","Standard Class"
"453","ORD-06308","2023-12-28","2024-01-04","CUST-0121","PROD-0007","2","0.00","819.30","242.18","Standard Class"
"454","ORD-02746","2024-06-18","2024-06-21","CUST-0218","PROD-0004","6","0.00","3493.14","1551.60","Standard Class"
"455","ORD-02761","2023-10-12","2023-10-14","CUST-0058","PROD-0030","12","0.15","5419.87","1060.15","Standard Class"
"456","ORD-03824","2025-02-15","2025-02-22","CUST-0157","PROD-0023","6","0.00","39.18","11.34","Second Class"
"457","ORD-05154","2024-04-08","2024-04-10","CUST-0026","PROD-0008","4","0.05","559.47","213.39","Standard Class"
"458","ORD-01390","2025-09-30","2025-10-05","CUST-0115","PROD-0014","10","0.10","1682.64","556.54","Second Class"
"459","ORD-06164","2023-11-22","2023-11-25","CUST-0010","PROD-0004","6","0.00","3493.14","1551.60","Standard Class"
"460","ORD-04827","2023-10-10","2023-10-15","CUST-0147","PROD-0017","11","0.00","1029.49","480.92","Second Class"
"461","ORD-05079","2025-03-16","2025-03-22","CUST-0060","PROD-0022","5","0.00","140.80","56.30","Standard Class"
"462","ORD-02295","2024-10-11","2024-10-14","CUST-0007","PROD-0035","3","0.00","1255.32","398.22","Standard Class"
"463","ORD-03357","2023-11-09","2023-11-10","CUST-0038","PROD-0038","12","0.00","1993.20","495.48","Standard Class"
"464","ORD-01009","2024-02-22","2024-02-24","CUST-0115","PROD-0013","11","0.15","4840.12","1443.32","Standard Class"
"465","ORD-04659","2024-01-14","2024-01-18","CUST-0074","PROD-0035","8","0.00","3347.52","1061.92","Standard Class"
"466","ORD-00089","2024-07-28","2024-07-29","CUST-0156","PROD-0010","3","0.00","548.97","147.90","Second Class"
"467","ORD-01153","2023-12-02","2023-12-08","CUST-0040","PROD-0001","9","0.20","3293.14","781.06","Standard Class"
"468","ORD-05437","2023-08-27","2023-08-29","CUST-0089","PROD-0037","3","0.05","2068.93","744.58","Second Class"
"469","ORD-01220","2024-02-01","2024-02-08","CUST-0026","PROD-0004","2","0.00","1164.38","517.20","Standard Class"
"470","ORD-00613","2025-09-12","2025-09-14","CUST-0209","PROD-0022","2","0.00","56.32","22.52","Same Day"
"471","ORD-02287","2024-04-04","2024-04-08","CUST-0172","PROD-0026","1","0.00","77.29","33.25","Standard Class"
"472","ORD-05997","2025-02-17","2025-02-20","CUST-0164","PROD-0022","11","0.00","309.76","123.86","Second Class"
"473","ORD-00932","2024-10-15","2024-10-16","CUST-0166","PROD-0029","12","0.00","559.44","199.68","Standard Class"
"474","ORD-01000","2024-09-10","2024-09-14","CUST-0141","PROD-0011","7","0.00","3150.70","755.44","Standard Class"
"475","ORD-00257","2025-04-30","2025-05-06","CUST-0083","PROD-0019","1","0.15","88.04","30.01","Standard Class"
"476","ORD-02882","2025-09-08","2025-09-13","CUST-0211","PROD-0033","8","0.00","6320.08","2406.16","Same Day"
"477","ORD-04397","2025-06-06","2025-06-08","CUST-0147","PROD-0009","2","0.05","871.07","350.13","Standard Class"
"478","ORD-00944","2025-03-16","2025-03-22","CUST-0056","PROD-0038","8","0.00","1328.80","330.32","Standard Class"
"479","ORD-03364","2023-07-27","2023-07-31","CUST-0153","PROD-0017","1","0.00","93.59","43.72","Standard Class"
"480","ORD-04806","2024-12-13","2024-12-18","CUST-0033","PROD-0037","6","0.10","3920.08","1271.38","Standard Class"
"481","ORD-01824","2023-07-28","2023-08-04","CUST-0009","PROD-0039","3","0.00","1932.48","677.97","Standard Class"
"482","ORD-03396","2024-03-08","2024-03-11","CUST-0113","PROD-0033","8","0.15","5372.07","1458.15","Standard Class"
"483","ORD-04234","2025-12-01","2025-12-02","CUST-0017","PROD-0029","1","0.00","46.62","16.64","Standard Class"
"484","ORD-02525","2025-11-10","2025-11-16","CUST-0149","PROD-0026","10","0.15","656.97","216.57","Same Day"
"485","ORD-00834","2024-12-04","2024-12-06","CUST-0164","PROD-0020","6","0.15","270.96","87.60","First Class"
"486","ORD-01859","2025-08-30","2025-08-31","CUST-0210","PROD-0030","2","0.00","1062.72","336.10","Standard Class"
"487","ORD-03910","2023-11-22","2023-11-26","CUST-0189","PROD-0002","8","0.00","1118.72","409.36","Standard Class"
"488","ORD-01939","2024-12-31","2025-01-04","CUST-0193","PROD-0023","2","0.05","12.41","3.13","Standard Class"
"489","ORD-04044","2024-12-21","2024-12-28","CUST-0152","PROD-0021","4","0.15","236.95","30.75","Standard Class"
"490","ORD-01263","2025-06-19","2025-06-25","CUST-0031","PROD-0034","10","0.15","1578.70","285.80","First Class"
"491","ORD-00466","2025-06-03","2025-06-09","CUST-0134","PROD-0027","6","0.00","424.20","185.28","Second Class"
"492","ORD-05648","2023-08-21","2023-08-27","CUST-0182","PROD-0015","1","0.00","89.11","30.03","Standard Class"
"493","ORD-00112","2024-05-02","2024-05-03","CUST-0102","PROD-0039","1","0.00","644.16","225.99","First Class"
"494","ORD-00666","2025-04-24","2025-04-28","CUST-0002","PROD-0022","12","0.15","287.23","84.43","Standard Class"
"495","ORD-04196","2024-02-11","2024-02-16","CUST-0043","PROD-0036","11","0.15","4641.25","672.34","Standard Class"
"496","ORD-04329","2024-07-03","2024-07-09","CUST-0250","PROD-0021","7","0.10","439.05","78.20","Standard Class"
"497","ORD-02013","2025-02-17","2025-02-23","CUST-0131","PROD-0004","4","0.00","2328.76","1034.40","Standard Class"
"498","ORD-03868","2024-03-18","2024-03-22","CUST-0194","PROD-0038","4","0.00","664.40","165.16","Standard Class"
"499","ORD-05524","2025-07-23","2025-07-29","CUST-0244","PROD-0022","5","0.00","140.80","56.30","First Class"
"500","ORD-02172","2024-10-21","2024-10-23","CUST-0138","PROD-0013","9","0.00","4658.94","1879.74","Second Class"
"501","ORD-03972","2025-11-23","2025-11-27","CUST-0024","PROD-0017","8","0.00","748.72","349.76","Standard Class"
"502","ORD-06223","2025-10-04","2025-10-10","CUST-0147","PROD-0007","10","0.15","3482.03","596.43","Standard Class"
"503","ORD-01530","2023-11-28","2023-12-04","CUST-0194","PROD-0030","8","0.00","4250.88","1344.40","Standard Class"
"504","ORD-01909","2025-06-25","2025-06-26","CUST-0054","PROD-0026","8","0.10","556.49","204.17","Standard Class"
"505","ORD-05060","2023-11-12","2023-11-15","CUST-0053","PROD-0015","5","0.00","445.55","150.15","Second Class"
"506","ORD-04969","2023-07-10","2023-07-17","CUST-0225","PROD-0015","6","0.00","534.66","180.18","Standard Class"
"507","ORD-01141","2024-12-18","2024-12-24","CUST-0108","PROD-0029","11","0.00","512.82","183.04","Standard Class"
"508","ORD-02668","2024-06-27","2024-07-03","CUST-0146","PROD-0017","6","0.00","561.54","262.32","Second Class"
"509","ORD-05519","2023-08-20","2023-08-25","CUST-0057","PROD-0028","8","0.05","176.24","51.20","Standard Class"
"510","ORD-05306","2024-12-13","2024-12-15","CUST-0163","PROD-0012","8","0.00","2212.56","773.92","Standard Class"
"511","ORD-01122","2025-12-21","2025-12-25","CUST-0024","PROD-0002","11","0.00","1538.24","562.87","Second Class"
"512","ORD-03920","2025-04-30","2025-05-05","CUST-0079","PROD-0040","10","0.05","853.57","206.97","Same Day"
"513","ORD-04604","2025-05-12","2025-05-13","CUST-0151","PROD-0014","9","0.15","1430.24","416.75","Same Day"
"514","ORD-05042","2024-04-13","2024-04-19","CUST-0050","PROD-0019","5","0.00","517.90","227.75","First Class"
"515","ORD-05196","2023-08-01","2023-08-02","CUST-0222","PROD-0013","5","0.00","2588.30","1044.30","Standard Class"
"516","ORD-00259","2024-01-13","2024-01-17","CUST-0234","PROD-0012","3","0.15","705.25","165.76","Standard Class"
"517","ORD-00569","2024-06-10","2024-06-13","CUST-0084","PROD-0018","11","0.10","776.46","223.82","First Class"
"518","ORD-01276","2023-08-01","2023-08-08","CUST-0077","PROD-0014","3","0.15","476.75","138.92","Second Class"
"519","ORD-04690","2024-01-25","2024-01-26","CUST-0207","PROD-0035","3","0.15","1067.02","209.92","Second Class"
"520","ORD-03662","2023-05-26","2023-05-31","CUST-0022","PROD-0037","7","0.00","5081.58","1991.43","Standard Class"
"521","ORD-02328","2024-01-14","2024-01-17","CUST-0127","PROD-0030","8","0.00","4250.88","1344.40","First Class"
"522","ORD-00249","2023-11-11","2023-11-18","CUST-0230","PROD-0026","6","0.20","370.99","106.75","First Class"
"523","ORD-00473","2025-11-08","2025-11-12","CUST-0198","PROD-0014","5","0.00","934.80","371.75","First Class"
"524","ORD-04462","2024-07-30","2024-07-31","CUST-0235","PROD-0028","5","0.00","115.95","37.80","Standard Class"
"525","ORD-02006","2024-12-10","2024-12-11","CUST-0106","PROD-0030","9","0.00","4782.24","1512.45","Second Class"
"526","ORD-05487","2023-09-23","2023-09-30","CUST-0189","PROD-0033","3","0.00","2370.03","902.31","Standard Class"
"527","ORD-05840","2025-03-04","2025-03-07","CUST-0195","PROD-0029","4","0.15","158.51","38.59","Second Class"
"528","ORD-06358","2024-05-16","2024-05-23","CUST-0032","PROD-0035","9","0.00","3765.96","1194.66","Standard Class"
"529","ORD-00848","2024-12-02","2024-12-09","CUST-0220","PROD-0024","10","0.00","886.20","401.40","Second Class"
"530","ORD-02426","2025-11-25","2025-12-01","CUST-0081","PROD-0015","4","0.00","356.44","120.12","Standard Class"
"531","ORD-02763","2024-10-04","2024-10-06","CUST-0178","PROD-0020","7","0.00","371.91","157.99","Standard Class"
"532","ORD-00349","2025-09-18","2025-09-24","CUST-0200","PROD-0006","9","0.15","5411.92","1812.19","Same Day"
"533","ORD-01528","2025-07-01","2025-07-08","CUST-0168","PROD-0033","3","0.15","2014.53","546.81","Standard Class"
"534","ORD-02088","2023-06-19","2023-06-26","CUST-0239","PROD-0019","9","0.00","932.22","409.95","Standard Class"
"535","ORD-02285","2024-01-27","2024-02-03","CUST-0168","PROD-0026","1","0.00","77.29","33.25","Standard Class"
"536","ORD-04487","2025-05-14","2025-05-15","CUST-0051","PROD-0011","8","0.20","2880.64","143.20","Standard Class"
"537","ORD-04213","2025-02-23","2025-02-27","CUST-0077","PROD-0010","2","0.00","365.98","98.60","First Class"
"538","ORD-05320","2025-05-17","2025-05-24","CUST-0144","PROD-0034","10","0.20","1485.84","192.94","Second Class"
"539","ORD-00222","2024-12-14","2024-12-19","CUST-0024","PROD-0026","8","0.20","494.66","142.34","Standard Class"
"540","ORD-04039","2025-05-19","2025-05-26","CUST-0077","PROD-0027","5","0.00","353.50","154.40","Standard Class"
"541","ORD-04621","2025-12-16","2025-12-21","CUST-0018","PROD-0025","1","0.00","35.04","16.29","Standard Class"
"542","ORD-01371","2024-12-17","2024-12-24","CUST-0230","PROD-0010","12","0.15","1866.50","262.22","Second Class"
"543","ORD-02852","2025-06-12","2025-06-14","CUST-0123","PROD-0011","4","0.15","1530.34","161.62","Second Class"
"544","ORD-04137","2024-12-11","2024-12-17","CUST-0039","PROD-0009","4","0.00","1833.84","791.96","Standard Class"
"545","ORD-00288","2024-12-03","2024-12-10","CUST-0033","PROD-0015","1","0.10","80.20","21.12","Same Day"
"546","ORD-02940","2024-11-23","2024-11-24","CUST-0096","PROD-0022","2","0.00","56.32","22.52","First Class"
"547","ORD-01185","2025-03-17","2025-03-21","CUST-0096","PROD-0032","6","0.15","912.75","161.73","Standard Class"
"548","ORD-05259","2024-12-27","2025-01-01","CUST-0234","PROD-0036","2","0.00","992.78","271.16","First Class"
"549","ORD-01753","2024-02-07","2024-02-10","CUST-0094","PROD-0022","2","0.00","56.32","22.52","Standard Class"
"550","ORD-03391","2025-03-10","2025-03-14","CUST-0029","PROD-0006","1","0.10","636.70","236.73","Standard Class"
"551","ORD-00594","2024-06-13","2024-06-15","CUST-0092","PROD-0013","7","0.00","3623.62","1462.02","Standard Class"
"552","ORD-06350","2025-08-12","2025-08-17","CUST-0103","PROD-0027","4","0.00","282.80","123.52","Standard Class"
"553","ORD-05243","2024-06-21","2024-06-22","CUST-0072","PROD-0005","5","0.00","1304.80","501.15","Second Class"
"554","ORD-01215","2025-10-15","2025-10-16","CUST-0153","PROD-0026","4","0.10","278.24","102.08","Second Class"
"555","ORD-04132","2023-10-18","2023-10-19","CUST-0106","PROD-0027","8","0.00","565.60","247.04","First Class"
"556","ORD-05175","2023-09-28","2023-10-01","CUST-0045","PROD-0014","4","0.10","673.06","222.62","Standard Class"
"557","ORD-00176","2024-01-25","2024-01-28","CUST-0011","PROD-0021","9","0.00","627.21","163.26","First Class"
"558","ORD-04004","2024-11-23","2024-11-30","CUST-0238","PROD-0022","10","0.00","281.60","112.60","First Class"
"559","ORD-04095","2025-01-16","2025-01-22","CUST-0210","PROD-0020","9","0.00","478.17","203.13","Same Day"
"560","ORD-06353","2024-07-26","2024-07-30","CUST-0202","PROD-0015","11","0.00","980.21","330.33","Standard Class"
"561","ORD-04768","2025-05-02","2025-05-03","CUST-0129","PROD-0004","2","0.10","1047.94","400.76","Standard Class"
"562","ORD-00624","2024-03-09","2024-03-16","CUST-0130","PROD-0031","8","0.15","1199.45","170.73","Standard Class"
"563","ORD-00948","2025-07-13","2025-07-16","CUST-0215","PROD-0039","6","0.15","3285.22","776.20","Standard Class"
"564","ORD-03075","2025-07-28","2025-08-01","CUST-0148","PROD-0035","5","0.00","2092.20","663.70","First Class"
"565","ORD-02333","2024-12-15","2024-12-16","CUST-0188","PROD-0027","6","0.05","402.99","164.07","Standard Class"
"566","ORD-01303","2024-05-14","2024-05-18","CUST-0130","PROD-0040","5","0.20","359.40","36.10","Second Class"
"567","ORD-01053","2025-06-17","2025-06-20","CUST-0186","PROD-0019","4","0.00","414.32","182.20","Second Class"
"568","ORD-01869","2025-08-05","2025-08-07","CUST-0088","PROD-0020","4","0.00","212.52","90.28","Standard Class"
"569","ORD-04519","2024-01-18","2024-01-25","CUST-0186","PROD-0019","4","0.00","414.32","182.20","Standard Class"
"570","ORD-06107","2025-10-22","2025-10-28","CUST-0157","PROD-0036","12","0.00","5956.68","1626.96","Standard Class"
"571","ORD-03038","2024-06-28","2024-07-04","CUST-0012","PROD-0031","5","0.00","881.95","239.00","Second Class"
"572","ORD-00858","2024-12-04","2024-12-09","CUST-0158","PROD-0018","1","0.10","70.59","20.35","First Class"
"573","ORD-02214","2023-07-17","2023-07-24","CUST-0085","PROD-0037","10","0.05","6896.43","2481.93","Same Day"
"574","ORD-00342","2024-09-12","2024-09-18","CUST-0048","PROD-0038","7","0.00","1162.70","289.03","Second Class"
"575","ORD-00910","2023-09-04","2023-09-07","CUST-0080","PROD-0039","8","0.00","5153.28","1807.92","Standard Class"
"576","ORD-01638","2025-01-02","2025-01-09","CUST-0190","PROD-0040","2","0.00","179.70","50.38","First Class"
"577","ORD-04815","2024-12-14","2024-12-15","CUST-0243","PROD-0033","2","0.00","1580.02","601.54","Second Class"
"578","ORD-03708","2023-05-04","2023-05-11","CUST-0196","PROD-0023","3","0.10","17.63","3.71","First Class"
"579","ORD-05525","2025-06-24","2025-06-29","CUST-0197","PROD-0019","5","0.00","517.90","227.75","Standard Class"
"580","ORD-05504","2025-03-25","2025-03-28","CUST-0022","PROD-0023","12","0.15","66.61","10.93","Second Class"
"581","ORD-05464","2024-01-22","2024-01-28","CUST-0226","PROD-0006","7","0.00","4952.08","2152.29","Second Class"
"582","ORD-04433","2024-04-20","2024-04-21","CUST-0031","PROD-0030","11","0.10","5260.46","1264.05","Standard Class"
"583","ORD-04970","2025-08-15","2025-08-18","CUST-0047","PROD-0018","6","0.00","470.58","169.14","First Class"
"584","ORD-01117","2025-08-20","2025-08-25","CUST-0084","PROD-0028","4","0.15","78.85","16.33","Standard Class"
"585","ORD-02142","2025-09-10","2025-09-15","CUST-0246","PROD-0035","4","0.00","1673.76","530.96","First Class"
"586","ORD-05209","2025-04-27","2025-05-03","CUST-0198","PROD-0036","4","0.05","1886.28","443.04","Standard Class"
"587","ORD-05111","2023-06-12","2023-06-16","CUST-0079","PROD-0034","1","0.00","185.73","56.44","Second Class"
"588","ORD-04097","2024-03-08","2024-03-09","CUST-0029","PROD-0025","3","0.00","105.12","48.87","Standard Class"
"589","ORD-03123","2025-04-29","2025-05-04","CUST-0088","PROD-0002","3","0.10","377.57","111.56","Standard Class"
"590","ORD-04294","2023-08-12","2023-08-18","CUST-0030","PROD-0040","4","0.20","287.52","28.88","Standard Class"
"591","ORD-00489","2024-02-15","2024-02-22","CUST-0005","PROD-0025","12","0.00","420.48","195.48","Standard Class"
"592","ORD-00832","2023-11-24","2023-11-30","CUST-0122","PROD-0025","5","0.15","148.92","55.17","Standard Class"
"593","ORD-05058","2025-03-30","2025-04-04","CUST-0090","PROD-0036","12","0.00","5956.68","1626.96","Standard Class"
"594","ORD-06094","2025-08-17","2025-08-24","CUST-0197","PROD-0015","8","0.10","641.59","168.95","Second Class"
